id,race_name,country,circuit,year,date,geo_id,inbound_route,outbound_route,outbound_year_emissions_t,outbound_effort_score,yearly_outbound_effort_score,leg_emissions,Gap_Next_Days,Season_Phase,outbound_same_continent,consecutive_races_in_region,stint_position,involved_in_back_to_back,involved_in_triple_header,time_to_arrive_here
1,Australian Grand Prix,Australia,Melbourne,2000,2000-03-12,6,,239,95500,13062.910868716239,58454.43418982744,21341.545859655227,14,Early_Season,0,0,Single,0,0,3W+
2,Brazilian Grand Prix,Brazil,São Paulo,2000,2000-03-26,4,239,156,95500,9612.464690965093,58454.43418982744,15704.375394449033,14,Early_Season,0,0,Single,0,0,2W
3,San Marino Grand Prix,Italy,Imola,2000,2000-04-09,16,156,706,95500,143.19,58454.43418982744,233.9368294215691,14,Early_Season,1,4,Start,0,0,2W
4,British Grand Prix,UK,Silverstone,2000,2000-04-23,1,706,9,95500,145.07999999999998,58454.43418982744,237.0246191248079,14,Early_Season,1,4,Middle,0,0,2W
5,Spanish Grand Prix,Spain,Montmeló,2000,2000-05-07,10,9,458,95500,113.4216,58454.43418982744,185.30267121950865,14,Early_Season,1,4,Middle,0,0,2W
6,European Grand Prix,Germany,Nürburg,2000,2000-05-21,36,458,1677,95500,102.30030000000001,58454.43418982744,167.133234380022,14,Early_Season,1,4,End,0,0,2W
7,Monaco Grand Prix,Monaco,Monte-Carlo,2000,2000-06-04,32,1677,1469,95500,6121.731961204659,58454.43418982744,10001.386727934227,14,Mid_Season,0,0,Single,0,0,2W
8,Canadian Grand Prix,Canada,Montreal,2000,2000-06-18,12,1469,536,95500,5658.437269982127,58454.43418982744,9244.478486070662,14,Mid_Season,0,0,Single,0,0,2W
9,French Grand Prix,France,Magny Cours,2000,2000-07-02,20,536,904,95500,120.0789,58454.43418982744,196.17904285515507,14,Mid_Season,1,5,Start,0,0,2W
10,Austrian Grand Prix,Austria,Spielberg,2000,2000-07-16,11,904,482,95500,61.449299999999994,58454.43418982744,100.39286550858876,14,Mid_Season,1,5,Middle,0,0,2W
11,German Grand Prix,Germany,Hockenheim,2000,2000-07-30,13,482,566,95500,91.53,58454.43418982744,149.53724419970823,14,Mid_Season,1,5,Middle,0,0,2W
12,Hungarian Grand Prix,Hungary,Budapest,2000,2000-08-13,2,566,67,95500,115.32329999999999,58454.43418982744,188.40957581138653,14,Mid_Season,1,5,Middle,0,0,2W
13,Belgian Grand Prix,Belgium,Spa,2000,2000-08-27,21,67,943,95500,71.4042,58454.43418982744,116.65669498836236,14,Mid_Season,1,5,End,0,0,2W
14,Italian Grand Prix,Italy,Monza,2000,2000-09-10,3,943,116,95500,7345.695115647774,58454.43418982744,12001.037958322137,14,Late_Season,0,0,Single,0,0,2W
15,United States Grand Prix,USA,Indianapolis,2000,2000-09-24,23,116,1041,95500,10627.670529264316,58454.43418982744,17362.969116231186,14,Late_Season,0,0,Single,0,0,2W
16,Japanese Grand Prix,Japan,Suzuka,2000,2000-10-08,7,1041,290,95500,5061.746154047234,58454.43418982744,8269.63367982842,14,Late_Season,1,1,Start,0,0,2W
17,Malaysian Grand Prix,Malaysia,Kuala Lumpur,2000,2000-10-22,9,290,,95500,,58454.43418982744,,,Late_Season,0,0,Single,0,0,2W
18,Australian Grand Prix,Australia,Melbourne,2001,2001-03-04,6,,243,95500,6334.527181443277,62505.004157821575,9678.382618780017,14,Early_Season,0,0,Single,0,0,3W+
19,Malaysian Grand Prix,Malaysia,Kuala Lumpur,2001,2001-03-18,9,243,380,95500,15901.039785490371,62505.004157821575,24294.843588524207,14,Early_Season,0,0,Single,0,0,2W
20,Brazilian Grand Prix,Brazil,São Paulo,2001,2001-04-01,4,380,156,95500,9612.464690965093,62505.004157821575,14686.670137150826,14,Early_Season,0,0,Single,0,0,2W
21,San Marino Grand Prix,Italy,Imola,2001,2001-04-15,16,156,715,95500,103.68539999999999,62505.004157821575,158.41860717260533,14,Early_Season,1,3,Start,0,0,2W
22,Spanish Grand Prix,Spain,Montmeló,2001,2001-04-29,10,715,433,95500,143.6616,62505.004157821575,219.4973504098741,14,Early_Season,1,3,Middle,0,0,2W
23,Austrian Grand Prix,Austria,Spielberg,2001,2001-05-13,11,433,501,95500,85.1184,62505.004157821575,130.05050250817078,14,Early_Season,1,3,End,0,0,2W
24,Monaco Grand Prix,Monaco,Monte-Carlo,2001,2001-05-27,32,501,1469,95500,6121.731961204659,62505.004157821575,9353.257553889589,14,Early_Season,0,0,Single,0,0,2W
25,Canadian Grand Prix,Canada,Montreal,2001,2001-06-10,12,1469,552,95500,5721.561993806082,62505.004157821575,8741.846797239286,14,Mid_Season,0,0,Single,0,0,2W
26,European Grand Prix,Germany,Nürburg,2001,2001-06-24,36,552,1665,95500,64.35,62505.004157821575,98.31892794508342,7,Mid_Season,1,6,Start,1,0,2W
27,French Grand Prix,France,Magny Cours,2001,2001-07-01,20,1665,894,95500,76.86,62505.004157821575,117.4326775735682,14,Mid_Season,1,6,Middle,1,0,1W
28,British Grand Prix,UK,Silverstone,2001,2001-07-15,1,894,12,95500,88.38,62505.004157821575,135.0338283105901,14,Mid_Season,1,6,Middle,0,0,2W
29,German Grand Prix,Germany,Hockenheim,2001,2001-07-29,13,12,566,95500,91.53,62505.004157821575,139.84664296524454,21,Mid_Season,1,6,Middle,0,0,2W
30,Hungarian Grand Prix,Hungary,Budapest,2001,2001-08-19,2,566,67,95500,115.32329999999999,62505.004157821575,176.19989468670147,14,Mid_Season,1,6,Middle,0,0,3W+
31,Belgian Grand Prix,Belgium,Spa,2001,2001-09-02,21,67,943,95500,71.4042,62505.004157821575,109.0968825917067,14,Late_Season,1,6,End,0,0,2W
32,Italian Grand Prix,Italy,Monza,2001,2001-09-16,3,943,116,95500,7345.695115647774,62505.004157821575,11223.323524194637,14,Late_Season,0,0,Single,0,0,2W
33,United States Grand Prix,USA,Indianapolis,2001,2001-09-30,23,116,1041,95500,10627.670529264316,62505.004157821575,16237.780466057888,14,Late_Season,0,0,Single,0,0,2W
34,Japanese Grand Prix,Japan,Suzuka,2001,2001-10-14,7,1041,,95500,,62505.004157821575,,,Late_Season,0,0,Single,0,0,2W
35,Australian Grand Prix,Australia,Melbourne,2002,2002-03-03,6,,243,95500,6334.527181443277,62483.69125782157,9681.683870622912,14,Early_Season,0,0,Single,0,0,3W+
36,Malaysian Grand Prix,Malaysia,Kuala Lumpur,2002,2002-03-17,9,243,380,95500,15901.039785490371,62483.69125782157,24303.13044804698,14,Early_Season,0,0,Single,0,0,2W
37,Brazilian Grand Prix,Brazil,São Paulo,2002,2002-03-31,4,380,156,95500,9612.464690965093,62483.69125782157,14691.679692855125,14,Early_Season,0,0,Single,0,0,2W
38,San Marino Grand Prix,Italy,Imola,2002,2002-04-14,16,156,715,95500,103.68539999999999,62483.69125782157,158.4726430316406,14,Early_Season,1,3,Start,0,0,2W
39,Spanish Grand Prix,Spain,Montmeló,2002,2002-04-28,10,715,433,95500,143.6616,62483.69125782157,219.5722199475947,14,Early_Season,1,3,Middle,0,0,2W
40,Austrian Grand Prix,Austria,Spielberg,2002,2002-05-12,11,433,501,95500,85.1184,62483.69125782157,130.09486213704528,14,Early_Season,1,3,End,0,0,2W
41,Monaco Grand Prix,Monaco,Monte-Carlo,2002,2002-05-26,32,501,1469,95500,6121.731961204659,62483.69125782157,9356.447907066675,14,Early_Season,0,0,Single,0,0,2W
42,Canadian Grand Prix,Canada,Montreal,2002,2002-06-09,12,1469,552,95500,5721.561993806082,62483.69125782157,8744.828601016468,14,Mid_Season,0,0,Single,0,0,2W
43,European Grand Prix,Germany,Nürburg,2002,2002-06-23,36,552,1646,95500,70.38,62483.69125782157,107.56870896545574,14,Mid_Season,1,6,Start,0,0,2W
44,British Grand Prix,UK,Silverstone,2002,2002-07-07,1,1646,19,95500,76.86,62483.69125782157,117.47273332033146,14,Mid_Season,1,6,Middle,0,0,2W
45,French Grand Prix,France,Magny Cours,2002,2002-07-21,20,19,906,95500,61.0371,62483.69125782157,93.2890316282384,7,Mid_Season,1,6,Middle,1,0,2W
46,German Grand Prix,Germany,Hockenheim,2002,2002-07-28,13,906,566,95500,91.53,62483.69125782157,139.89434401261957,21,Mid_Season,1,6,Middle,1,0,1W
47,Hungarian Grand Prix,Hungary,Budapest,2002,2002-08-18,2,566,67,95500,115.32329999999999,62483.69125782157,176.25999566120973,14,Mid_Season,1,6,Middle,0,0,3W+
48,Belgian Grand Prix,Belgium,Spa,2002,2002-09-01,21,67,943,95500,71.4042,62483.69125782157,109.13409503710139,14,Late_Season,1,6,End,0,0,2W
49,Italian Grand Prix,Italy,Monza,2002,2002-09-15,3,943,116,95500,7345.695115647774,62483.69125782157,11227.151748281973,14,Late_Season,0,0,Single,0,0,2W
50,United States Grand Prix,USA,Indianapolis,2002,2002-09-29,23,116,1041,95500,10627.670529264316,62483.69125782157,16243.31909836863,14,Late_Season,0,0,Single,0,0,2W
51,Japanese Grand Prix,Japan,Suzuka,2002,2002-10-13,7,1041,,95500,,62483.69125782157,,,Late_Season,0,0,Single,0,0,2W
52,Australian Grand Prix,Australia,Melbourne,2003,2003-03-09,6,,243,90000,6334.527181443277,62409.61945782157,9134.92905873576,14,Early_Season,0,0,Single,0,0,3W+
53,Malaysian Grand Prix,Malaysia,Kuala Lumpur,2003,2003-03-23,9,243,380,90000,15901.039785490371,62409.61945782157,22930.657054579744,14,Early_Season,0,0,Single,0,0,2W
54,Brazilian Grand Prix,Brazil,São Paulo,2003,2003-04-06,4,380,156,90000,9612.464690965093,62409.61945782157,13861.994828722445,14,Early_Season,0,0,Single,0,0,2W
55,San Marino Grand Prix,Italy,Imola,2003,2003-04-20,16,156,715,90000,103.68539999999999,62409.61945782157,149.5231998058673,14,Early_Season,1,3,Start,0,0,2W
56,Spanish Grand Prix,Spain,Montmeló,2003,2003-05-04,10,715,433,90000,143.6616,62409.61945782157,207.17229350738472,14,Early_Season,1,3,Middle,0,0,2W
57,Austrian Grand Prix,Austria,Spielberg,2003,2003-05-18,11,433,501,90000,85.1184,62409.61945782157,122.74800049337453,14,Early_Season,1,3,End,0,0,2W
58,Monaco Grand Prix,Monaco,Monte-Carlo,2003,2003-06-01,32,501,1469,90000,6121.731961204659,62409.61945782157,8828.060181984813,14,Mid_Season,0,0,Single,0,0,2W
59,Canadian Grand Prix,Canada,Montreal,2003,2003-06-15,12,1469,552,90000,5721.561993806082,62409.61945782157,8250.980921147271,14,Mid_Season,0,0,Single,0,0,2W
60,European Grand Prix,Germany,Nürburg,2003,2003-06-29,36,552,1665,90000,64.35,62409.61945782157,92.79819441799484,7,Mid_Season,1,5,Start,1,0,2W
61,French Grand Prix,France,Magny Cours,2003,2003-07-06,20,1665,894,90000,76.86,62409.61945782157,110.83868256359104,14,Mid_Season,1,5,Middle,1,0,1W
62,British Grand Prix,UK,Silverstone,2003,2003-07-20,1,894,12,90000,88.38,62409.61945782157,127.45150617967963,14,Mid_Season,1,5,Middle,0,0,2W
63,German Grand Prix,Germany,Hockenheim,2003,2003-08-03,13,12,566,90000,91.53,62409.61945782157,131.99407513720385,21,Mid_Season,1,5,Middle,0,0,2W
64,Hungarian Grand Prix,Hungary,Budapest,2003,2003-08-24,2,566,49,90000,91.3428,62409.61945782157,131.72411675344242,21,Mid_Season,1,5,End,0,0,3W+
65,Italian Grand Prix,Italy,Monza,2003,2003-09-14,3,49,116,90000,7345.695115647774,62409.61945782157,10593.119556755202,14,Late_Season,0,0,Single,0,0,3W+
66,United States Grand Prix,USA,Indianapolis,2003,2003-09-28,23,116,1041,90000,10627.670529264316,62409.61945782157,15326.008329216225,14,Late_Season,0,0,Single,0,0,2W
67,Japanese Grand Prix,Japan,Suzuka,2003,2003-10-12,7,1041,,90000,,62409.61945782157,,,Late_Season,0,0,Single,0,0,2W
68,Australian Grand Prix,Australia,Melbourne,2004,2004-03-07,6,,243,101000,6334.527181443277,59099.58897751522,10825.578593603785,14,Early_Season,0,0,Single,0,0,3W+
69,Malaysian Grand Prix,Malaysia,Kuala Lumpur,2004,2004-03-21,9,243,381,101000,6040.7507473382175,59099.58897751522,10323.520620647329,14,Early_Season,1,1,Start,0,0,2W
70,Bahrain Grand Prix,Bahrain,Sakhir,2004,2004-04-04,5,381,203,101000,4018.262778933791,59099.58897751522,6867.129665262458,21,Early_Season,0,0,Single,0,0,2W
71,San Marino Grand Prix,Italy,Imola,2004,2004-04-25,16,203,715,101000,103.68539999999999,59099.58897751522,177.1962475743142,14,Early_Season,1,3,Start,0,0,3W+
72,Spanish Grand Prix,Spain,Montmeló,2004,2004-05-09,10,715,454,101000,59.5332,59099.58897751522,101.74103245096383,14,Early_Season,1,3,Middle,0,0,2W
73,Monaco Grand Prix,Monaco,Monte-Carlo,2004,2004-05-23,32,454,1492,101000,102.3291,59099.58897751522,174.8783583576546,7,Early_Season,1,3,End,1,0,2W
74,European Grand Prix,Germany,Nürburg,2004,2004-05-30,36,1492,1657,101000,5721.561993806082,59099.58897751522,9778.033508731698,14,Early_Season,0,0,Single,1,0,1W
75,Canadian Grand Prix,Canada,Montreal,2004,2004-06-13,12,1657,539,101000,130.5171,59099.58897751522,223.05107917104561,7,Mid_Season,1,1,Start,1,0,2W
76,United States Grand Prix,USA,Indianapolis,2004,2004-06-20,23,539,1054,101000,6871.626418233463,59099.58897751522,11743.47030578553,14,Mid_Season,0,0,Single,1,0,1W
77,French Grand Prix,France,Magny Cours,2004,2004-07-04,20,1054,894,101000,76.86,59099.58897751522,131.35218254992307,7,Mid_Season,1,5,Start,1,0,2W
78,British Grand Prix,UK,Silverstone,2004,2004-07-11,1,894,12,101000,88.38,59099.58897751522,151.03962911478274,14,Mid_Season,1,5,Middle,1,0,1W
79,German Grand Prix,Germany,Hockenheim,2004,2004-07-25,13,12,566,101000,91.53,59099.58897751522,156.42291528486155,21,Mid_Season,1,5,Middle,0,0,2W
80,Hungarian Grand Prix,Hungary,Budapest,2004,2004-08-15,2,566,67,101000,115.32329999999999,59099.58897751522,197.08518285011112,14,Mid_Season,1,5,Middle,0,0,3W+
81,Belgian Grand Prix,Belgium,Spa,2004,2004-08-29,21,67,943,101000,71.4042,59099.58897751522,122.02833090334657,14,Mid_Season,1,5,End,0,0,2W
82,Italian Grand Prix,Italy,Monza,2004,2004-09-12,3,943,101,101000,9057.99073231066,59099.58897751522,15479.922615222238,14,Late_Season,0,0,Single,0,0,2W
83,Chinese Grand Prix,China,Shanghai,2004,2004-09-26,8,101,336,101000,1477.919226875703,59099.58897751522,2525.7340109630304,14,Late_Season,1,1,Start,0,0,2W
84,Japanese Grand Prix,Japan,Suzuka,2004,2004-10-10,7,336,286,101000,18737.387598574023,59099.58897751522,32021.81572152693,14,Late_Season,0,0,Single,0,0,2W
85,Brazilian Grand Prix,Brazil,São Paulo,2004,2004-10-24,4,286,,101000,,59099.58897751522,,,Late_Season,0,0,Single,0,0,2W
86,Australian Grand Prix,Australia,Melbourne,2005,2005-03-06,6,,243,106500,6334.527181443277,62451.77808512033,10802.368891790524,14,Early_Season,0,0,Single,0,0,3W+
87,Malaysian Grand Prix,Malaysia,Kuala Lumpur,2005,2005-03-20,9,243,381,106500,6040.7507473382175,62451.77808512033,10301.38731542059,14,Early_Season,1,1,Start,0,0,2W
88,Bahrain Grand Prix,Bahrain,Sakhir,2005,2005-04-03,5,381,203,106500,4018.262778933791,62451.77808512033,6852.406754106659,21,Early_Season,0,0,Single,0,0,2W
89,San Marino Grand Prix,Italy,Imola,2005,2005-04-24,16,203,715,106500,103.68539999999999,62451.77808512033,176.81634436331555,14,Early_Season,1,3,Start,0,0,3W+
90,Spanish Grand Prix,Spain,Montmeló,2005,2005-05-08,10,715,454,106500,59.5332,62451.77808512033,101.52290286048121,14,Early_Season,1,3,Middle,0,0,2W
91,Monaco Grand Prix,Monaco,Monte-Carlo,2005,2005-05-22,32,454,1492,106500,102.3291,62451.77808512033,174.50342462861843,7,Early_Season,1,3,End,1,0,2W
92,European Grand Prix,Germany,Nürburg,2005,2005-05-29,36,1492,1657,106500,5721.561993806082,62451.77808512033,9757.069710806676,14,Early_Season,0,0,Single,1,0,1W
93,Canadian Grand Prix,Canada,Montreal,2005,2005-06-12,12,1657,539,106500,130.5171,62451.77808512033,222.57286463572783,7,Mid_Season,1,1,Start,1,0,2W
94,United States Grand Prix,USA,Indianapolis,2005,2005-06-19,23,539,1054,106500,6871.626418233463,62451.77808512033,11718.292672858712,14,Mid_Season,0,0,Single,1,0,1W
95,French Grand Prix,France,Magny Cours,2005,2005-07-03,20,1054,894,106500,76.86,62451.77808512033,131.07056758004921,7,Mid_Season,1,3,Start,1,0,2W
96,British Grand Prix,UK,Silverstone,2005,2005-07-10,1,894,12,106500,88.38,62451.77808512033,150.71580487541956,14,Mid_Season,1,3,Middle,1,0,1W
97,German Grand Prix,Germany,Hockenheim,2005,2005-07-24,13,12,566,106500,91.53,62451.77808512033,156.0875494483724,7,Mid_Season,1,3,End,1,0,2W
98,Hungarian Grand Prix,Hungary,Budapest,2005,2005-07-31,2,566,65,106500,1092.4516228703753,62451.77808512033,1862.9749448785578,21,Mid_Season,0,0,Single,1,0,1W
99,Turkish Grand Prix,Turkey,Istanbul,2005,2005-08-21,19,65,849,106500,1704.1727959885131,62451.77808512033,2906.1526883254464,14,Mid_Season,0,0,Single,0,0,3W+
100,Italian Grand Prix,Italy,Monza,2005,2005-09-04,3,849,114,106500,71.3421,62451.77808512033,121.66080587239955,7,Late_Season,1,1,Start,1,0,2W
101,Belgian Grand Prix,Belgium,Spa,2005,2005-09-11,21,114,944,106500,9728.940821056882,62451.77808512033,16590.915890822733,14,Late_Season,0,0,Single,1,0,1W
102,Brazilian Grand Prix,Brazil,São Paulo,2005,2005-09-25,4,944,147,106500,18737.387598574023,62451.77808512033,31953.161950461523,14,Late_Season,0,0,Single,0,0,2W
103,Japanese Grand Prix,Japan,Suzuka,2005,2005-10-09,7,147,289,106500,1477.919226875703,62451.77808512033,2520.318916264194,7,Late_Season,1,1,Start,1,0,2W
104,Chinese Grand Prix,China,Shanghai,2005,2005-10-16,8,289,,106500,,62451.77808512033,,,Late_Season,0,0,Single,1,0,1W
105,Bahrain Grand Prix,Bahrain,Sakhir,2006,2006-03-12,5,,196,101000,6040.7507473382175,73226.88599265063,8331.855399974183,7,Early_Season,1,1,Start,1,0,3W+
106,Malaysian Grand Prix,Malaysia,Kuala Lumpur,2006,2006-03-19,9,196,382,101000,6334.527181443277,73226.88599265063,8737.053838258025,14,Early_Season,0,0,Single,1,0,1W
107,Australian Grand Prix,Australia,Melbourne,2006,2006-04-02,6,382,250,101000,16086.339359615404,73226.88599265063,22187.48282542316,21,Early_Season,0,0,Single,0,0,2W
108,San Marino Grand Prix,Italy,Imola,2006,2006-04-23,16,250,740,101000,90.4554,73226.88599265063,124.76285555713689,14,Early_Season,1,4,Start,0,0,3W+
109,European Grand Prix,Germany,Nürburg,2006,2006-05-07,36,740,1655,101000,113.2119,73226.88599265063,156.1503229995006,7,Early_Season,1,4,Middle,1,0,2W
110,Spanish Grand Prix,Spain,Montmeló,2006,2006-05-14,10,1655,454,101000,59.5332,73226.88599265063,82.11264371672826,14,Early_Season,1,4,Middle,1,0,1W
111,Monaco Grand Prix,Monaco,Monte-Carlo,2006,2006-05-28,32,454,1458,101000,140.22,73226.88599265063,193.4019152667694,14,Early_Season,1,4,End,0,0,2W
112,British Grand Prix,UK,Silverstone,2006,2006-06-11,1,1458,11,101000,5137.2156094009915,73226.88599265063,7085.632135191097,14,Mid_Season,0,0,Single,0,0,2W
113,Canadian Grand Prix,Canada,Montreal,2006,2006-06-25,12,11,539,101000,130.5171,73226.88599265063,180.01894961535066,7,Mid_Season,1,1,Start,1,0,2W
114,United States Grand Prix,USA,Indianapolis,2006,2006-07-02,23,539,1054,101000,6871.626418233463,73226.88599265063,9477.861291428344,14,Mid_Season,0,0,Single,1,0,1W
115,French Grand Prix,France,Magny Cours,2006,2006-07-16,20,1054,906,101000,61.0371,73226.88599265063,84.18693511859458,14,Mid_Season,1,2,Start,0,0,2W
116,German Grand Prix,Germany,Hockenheim,2006,2006-07-30,13,906,566,101000,91.53,73226.88599265063,126.2450242787577,7,Mid_Season,1,2,End,1,0,2W
117,Hungarian Grand Prix,Hungary,Budapest,2006,2006-08-06,2,566,65,101000,1092.4516228703753,73226.88599265063,1506.7910155428688,21,Mid_Season,0,0,Single,1,0,1W
118,Turkish Grand Prix,Turkey,Istanbul,2006,2006-08-27,19,65,849,101000,1704.1727959885131,73226.88599265063,2350.5226265133642,14,Mid_Season,0,0,Single,0,0,3W+
119,Italian Grand Prix,Italy,Monza,2006,2006-09-10,3,849,101,101000,9057.99073231066,73226.88599265063,12493.458537280907,21,Late_Season,0,0,Single,0,0,2W
120,Chinese Grand Prix,China,Shanghai,2006,2006-10-01,8,101,336,101000,1477.919226875703,73226.88599265063,2038.456775690658,7,Late_Season,1,1,Start,1,0,3W+
121,Japanese Grand Prix,Japan,Suzuka,2006,2006-10-08,7,336,286,101000,18737.387598574023,73226.88599265063,25844.00690814455,14,Late_Season,0,0,Single,1,0,1W
122,Brazilian Grand Prix,Brazil,São Paulo,2006,2006-10-22,4,286,,101000,,73226.88599265063,,,Late_Season,0,0,Single,0,0,2W
123,Australian Grand Prix,Australia,Melbourne,2007,2007-03-18,6,,243,95500,6334.527181443277,63066.36481921142,9592.234268805556,21,Early_Season,0,0,Single,0,0,3W+
124,Malaysian Grand Prix,Malaysia,Kuala Lumpur,2007,2007-04-08,9,243,381,95500,6040.7507473382175,63066.36481921142,9147.375118647487,7,Early_Season,1,1,Start,1,0,3W+
125,Bahrain Grand Prix,Bahrain,Sakhir,2007,2007-04-15,5,381,197,95500,4710.924349220891,63066.36481921142,7133.648445415829,28,Early_Season,0,0,Single,1,0,1W
126,Spanish Grand Prix,Spain,Montmeló,2007,2007-05-13,10,197,454,95500,59.5332,63066.36481921142,90.14980673609547,14,Early_Season,1,1,Start,0,0,3W+
127,Monaco Grand Prix,Monaco,Monte-Carlo,2007,2007-05-27,32,454,1469,95500,6121.731961204659,63066.36481921142,9270.00317793733,14,Early_Season,0,0,Single,0,0,2W
128,Canadian Grand Prix,Canada,Montreal,2007,2007-06-10,12,1469,539,95500,130.5171,63066.36481921142,197.63915497160653,7,Mid_Season,1,1,Start,1,0,2W
129,United States Grand Prix,USA,Indianapolis,2007,2007-06-17,23,539,1054,95500,6871.626418233463,63066.36481921142,10405.551752071024,14,Mid_Season,0,0,Single,1,0,1W
130,French Grand Prix,France,Magny Cours,2007,2007-07-01,20,1054,894,95500,76.86,63066.36481921142,116.38739637271804,7,Mid_Season,1,3,Start,1,0,2W
131,British Grand Prix,UK,Silverstone,2007,2007-07-08,1,894,35,95500,70.38,63066.36481921142,106.5748758354397,14,Mid_Season,1,3,Middle,1,0,1W
132,European Grand Prix,Germany,Nürburg,2007,2007-07-22,36,35,1647,95500,107.3286,63066.36481921142,162.52532279897093,14,Mid_Season,1,3,End,0,0,2W
133,Hungarian Grand Prix,Hungary,Budapest,2007,2007-08-05,2,1647,65,95500,1092.4516228703753,63066.36481921142,1654.2753063886737,21,Mid_Season,0,0,Single,0,0,2W
134,Turkish Grand Prix,Turkey,Istanbul,2007,2007-08-26,19,65,849,95500,1704.1727959885131,63066.36481921142,2580.5911357574582,14,Mid_Season,0,0,Single,0,0,3W+
135,Italian Grand Prix,Italy,Monza,2007,2007-09-09,3,849,114,95500,71.3421,63066.36481921142,108.03176256521061,7,Late_Season,1,1,Start,1,0,2W
136,Belgian Grand Prix,Belgium,Spa,2007,2007-09-16,21,114,974,95500,9418.261771312727,63066.36481921142,14261.865286492219,14,Late_Season,0,0,Single,1,0,1W
137,Japanese Grand Prix,Japan,Oyama,2007,2007-09-30,35,974,1606,95500,1702.0503658207178,63066.36481921142,2577.377186743503,7,Late_Season,1,1,Start,1,0,2W
138,Chinese Grand Prix,China,Shanghai,2007,2007-10-07,8,1606,333,95500,18553.906605778575,63066.36481921142,28095.770002460875,14,Late_Season,0,0,Single,1,0,1W
139,Brazilian Grand Prix,Brazil,São Paulo,2007,2007-10-21,4,333,,95500,,63066.36481921142,,,Late_Season,0,0,Single,0,0,2W
